ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team
TKT_002607,SUB_00796,2025-12-08,Call Center,Plan Change,Medium,Resolved,2025-12-10,72,Tier 1
TKT_002608,SUB_01465,2025-09-25,Call Center,Network Issue,Low,Resolved,2025-09-26,24,Tier 3
TKT_002609,SUB_01015,2025-12-08,Online Chat,Network Issue,Low,Resolved,2025-12-11,48,Tier 1
TKT_002610,SUB_02559,2026-01-02,App,Technical Support,High,Resolved,2026-01-02,24,Tier 1
TKT_002611,SUB_04610,2025-11-02,Online Chat,Billing Query,Low,Resolved,2025-11-03,24,Tier 1
TKT_002612,SUB_00496,2025-09-10,Online Chat,Billing Query,Low,In Progress,,72,Tier 3
TKT_002613,SUB_00342,2025-11-26,Online Chat,Technical Support,Critical,Resolved,2025-11-26,24,Field Ops
TKT_002614,SUB_04807,2026-01-01,Online Chat,Billing Query,Low,Open,,24,Tier 2
TKT_002615,SUB_03923,2025-11-10,App,Network Issue,Low,Open,,48,Tier 2
TKT_002616,SUB_03626,2025-11-28,Retail Store,Network Issue,High,Resolved,2025-12-01,48,Field Ops
TKT_002617,SUB_03634,2025-12-25,Call Center,Complaint,Medium,Resolved,2025-12-27,72,Tier 3
TKT_002618,SUB_00187,2025-12-10,Retail Store,Billing Query,Low,Escalated,2025-12-11,24,Tier 1
TKT_002619,SUB_00053,2025-11-06,App,Billing Query,Medium,Resolved,2025-11-07,48,Tier 3
TKT_002620,SUB_04507,2025-10-13,App,Complaint,Low,Open,,48,Tier 1
TKT_002621,SUB_00749,2025-12-23,App,Plan Change,Medium,In Progress,,48,Tier 1
TKT_002622,SUB_03292,2025-09-11,App,Network Issue,High,Resolved,2025-09-13,72,Field Ops
TKT_002623,SUB_03900,2025-09-17,App,Complaint,Low,Resolved,2025-09-20,72,Field Ops
TKT_002624,SUB_03852,2025-10-03,App,Plan Change,Critical,Resolved,2025-10-04,48,Tier 3
TKT_002625,SUB_01578,2025-12-23,App,Complaint,Low,Resolved,2025-12-25,48,Field Ops
TKT_002626,SUB_00032,2025-12-27,Call Center,Technical Support,Low,Open,,24,Field Ops
TKT_002627,SUB_02170,2025-12-05,App,Network Issue,High,Resolved,2025-12-08,48,Tier 3
TKT_002628,SUB_04124,2025-12-21,Online Chat,Technical Support,Low,In Progress,,72,Tier 1
TKT_002629,SUB_01501,2025-09-25,Call Center,Network Issue,Low,Resolved,2025-09-29,72,Field Ops
TKT_002630,SUB_02414,2025-11-30,Retail Store,Network Issue,High,Resolved,2025-12-01,72,Tier 3
TKT_002631,SUB_01267,2025-09-19,App,Billing Query,Low,Resolved,2025-09-19,48,Field Ops
TKT_002632,SUB_01654,2025-09-07,Call Center,Complaint,Medium,Resolved,2025-09-08,24,Tier 3
TKT_002633,SUB_00338,2025-11-25,Retail Store,Network Issue,Medium,Resolved,2025-11-26,24,Tier 2
TKT_002634,SUB_02070,2025-11-09,App,Network Issue,Low,Resolved,2025-11-13,72,Tier 3
TKT_002635,SUB_03724,2025-10-29,Call Center,Network Issue,Low,Resolved,2025-10-30,24,Field Ops
TKT_002636,SUB_03272,2025-11-24,App,Billing Query,Medium,Resolved,2025-11-24,48,Field Ops
TKT_002637,SUB_02897,2025-12-23,Online Chat,Technical Support,Low,Resolved,2025-12-23,72,Tier 2
TKT_002638,SUB_02630,2025-11-09,App,Complaint,Medium,Resolved,2025-11-10,48,Field Ops
TKT_002639,SUB_00614,2025-10-13,Call Center,Technical Support,Medium,Resolved,2025-10-13,24,Tier 3
TKT_002640,SUB_01407,2025-12-05,Online Chat,Network Issue,Medium,Resolved,2025-12-06,24,Field Ops
TKT_002641,SUB_04631,2025-12-11,Call Center,Plan Change,Critical,Resolved,2025-12-14,48,Field Ops
TKT_002642,SUB_00921,2025-09-19,Online Chat,Plan Change,Low,Resolved,2025-09-22,72,Tier 1
TKT_002643,SUB_03040,2025-11-12,Online Chat,Billing Query,Medium,In Progress,,24,Tier 1
TKT_002644,SUB_02604,2025-11-13,App,Plan Change,Low,Open,,48,Tier 2
TKT_002645,SUB_03342,2025-12-13,Call Center,Billing Query,Low,Resolved,2025-12-13,24,Tier 3
TKT_002646,SUB_00360,2025-10-10,Call Center,Billing Query,Medium,In Progress,,48,Tier 2
TKT_002647,SUB_03626,2025-09-15,Call Center,Network Issue,Medium,Resolved,2025-09-15,24,Tier 2
TKT_002648,SUB_04075,2025-12-16,App,Plan Change,Medium,Open,,48,Field Ops
TKT_002649,SUB_03648,2025-10-09,App,Technical Support,Medium,In Progress,,24,Tier 3
TKT_002650,SUB_04965,2025-10-22,App,Network Issue,Medium,Resolved,2025-10-22,24,Tier 1
TKT_002651,SUB_04178,2025-12-27,App,Network Issue,High,Resolved,2025-12-27,48,Tier 1
TKT_002652,SUB_04532,2025-09-08,App,Billing Query,Medium,Resolved,2025-09-08,24,Tier 1
TKT_002653,SUB_00442,2025-09-27,App,Billing Query,Low,Open,,48,Tier 2
TKT_002654,SUB_02835,2025-09-18,Call Center,Billing Query,Low,Resolved,2025-09-18,48,Field Ops
TKT_002655,SUB_03247,2025-11-26,Call Center,Network Issue,Medium,In Progress,,24,Tier 3
TKT_002656,SUB_02871,2025-10-02,Call Center,Technical Support,Low,Resolved,2025-10-02,72,Field Ops
TKT_002657,SUB_04354,2025-12-12,Retail Store,Complaint,Medium,In Progress,,48,Tier 1
TKT_002658,SUB_01900,2025-10-14,App,Network Issue,Low,In Progress,,24,Tier 2
TKT_002659,SUB_01402,2025-12-28,App,Billing Query,Low,Escalated,2025-12-28,24,Field Ops
TKT_002660,SUB_00247,2025-10-30,Call Center,Network Issue,High,Resolved,2025-11-01,48,Tier 2
TKT_002661,SUB_03641,2025-10-30,Call Center,Network Issue,Low,Resolved,2025-10-31,24,Tier 3
TKT_002662,SUB_00805,2025-12-31,Call Center,Network Issue,Medium,In Progress,,48,Tier 2
TKT_002663,SUB_00721,2025-12-28,App,Billing Query,Medium,Resolved,2025-12-30,48,Tier 2
TKT_002664,SUB_02014,2025-12-13,Call Center,Technical Support,Low,Resolved,2025-12-15,48,Tier 3
TKT_002665,SUB_03576,2025-10-27,Retail Store,Technical Support,Low,In Progress,,48,Tier 1
TKT_002666,SUB_00663,2025-10-08,Call Center,Technical Support,Medium,Resolved,2025-10-08,24,Tier 1
TKT_002667,SUB_03079,2025-12-28,Call Center,Billing Query,Low,Resolved,2025-12-28,72,Tier 1
TKT_002668,SUB_04904,2025-10-30,Call Center,Technical Support,Medium,Resolved,2025-11-02,48,Tier 3
TKT_002669,SUB_01225,2025-12-16,Online Chat,Billing Query,Medium,Open,,72,Tier 1
TKT_002670,SUB_01957,2025-10-19,Call Center,Technical Support,Low,In Progress,,48,Tier 3
TKT_002671,SUB_01968,2025-11-23,Call Center,Network Issue,Medium,Resolved,2025-11-24,48,Tier 1
TKT_002672,SUB_00253,2025-09-21,Online Chat,Plan Change,Low,Resolved,2025-09-25,72,Tier 1
TKT_002673,SUB_00317,2025-12-10,App,Network Issue,Medium,Open,,48,Field Ops
TKT_002674,SUB_01448,2025-09-15,App,Technical Support,Medium,Resolved,2025-09-15,48,Tier 2
TKT_002675,SUB_00460,2025-10-22,Call Center,Network Issue,Low,Resolved,2025-10-22,72,Tier 2
TKT_002676,SUB_03857,2025-10-27,Call Center,Billing Query,Medium,Open,,24,Tier 2
TKT_002677,SUB_02071,2025-10-27,App,Billing Query,Low,Resolved,2025-10-27,24,Tier 2
TKT_002678,SUB_04307,2025-12-31,Online Chat,Billing Query,Low,Resolved,2026-01-05,72,Tier 3
TKT_002679,SUB_00128,2025-12-28,Call Center,Billing Query,Low,Resolved,2025-12-29,48,Tier 2
TKT_002680,SUB_01921,2025-12-07,App,Billing Query,Critical,Resolved,2025-12-09,48,Tier 3
TKT_002681,SUB_03089,2025-09-24,Call Center,Billing Query,Medium,In Progress,,48,Tier 2
TKT_002682,SUB_01755,2025-10-19,Online Chat,Network Issue,Low,Resolved,2025-10-20,24,Tier 3
TKT_002683,SUB_00949,2025-12-04,Retail Store,Network Issue,Medium,Escalated,2025-12-04,72,Tier 2
TKT_002684,SUB_03134,2025-10-28,Call Center,Technical Support,High,Resolved,2025-10-31,48,Tier 2
TKT_002685,SUB_02386,2025-09-10,Call Center,Complaint,High,Resolved,2025-09-10,48,Field Ops
TKT_002686,SUB_00068,2026-01-04,Online Chat,Billing Query,Low,Resolved,2026-01-07,48,Field Ops
TKT_002687,SUB_03761,2025-12-20,Online Chat,Billing Query,High,Resolved,2025-12-24,72,Field Ops
TKT_002688,SUB_01551,2025-10-22,Call Center,Network Issue,Medium,In Progress,,48,Field Ops
TKT_002689,SUB_02319,2025-12-22,App,Complaint,Low,Resolved,2025-12-24,72,Tier 3
TKT_002690,SUB_01157,2025-10-04,App,Network Issue,Medium,Resolved,2025-10-06,48,Field Ops
TKT_002691,SUB_00957,2025-09-18,Call Center,Network Issue,Medium,Resolved,2025-09-20,72,Tier 2
TKT_002692,SUB_02281,2025-10-19,Online Chat,Network Issue,Medium,Resolved,2025-10-19,24,Field Ops
TKT_002693,SUB_02361,2025-10-14,Call Center,Billing Query,Medium,Resolved,2025-10-14,72,Tier 2
TKT_002694,SUB_04240,2025-12-24,App,Plan Change,High,Resolved,2025-12-28,72,Tier 1
TKT_002695,SUB_02408,2026-01-01,Retail Store,Technical Support,Low,Resolved,2026-01-03,48,Field Ops
TKT_002696,SUB_04641,2025-09-24,Call Center,Billing Query,High,Open,,72,Tier 3
TKT_002697,SUB_02131,2025-11-23,App,Technical Support,Medium,Open,,24,Tier 3
TKT_002698,SUB_04456,2025-11-11,App,Network Issue,High,Resolved,2025-11-11,48,Tier 3
TKT_002699,SUB_01239,2025-12-28,Call Center,Network Issue,Low,In Progress,,72,Tier 2
TKT_002700,SUB_04526,2025-10-14,Call Center,Technical Support,Low,Escalated,2025-10-14,24,Field Ops
TKT_002701,SUB_01028,2026-01-02,Call Center,Technical Support,Medium,In Progress,,72,Tier 2
TKT_002702,SUB_04469,2025-11-02,Call Center,Billing Query,Medium,Resolved,2025-11-02,24,Field Ops
TKT_002703,SUB_03156,2025-12-29,Call Center,Plan Change,Low,Resolved,2025-12-30,24,Field Ops
TKT_002704,SUB_00563,2025-10-06,Online Chat,Technical Support,Low,Resolved,2025-10-08,72,Tier 2
TKT_002705,SUB_00897,2025-11-01,App,Network Issue,Medium,In Progress,,48,Tier 2
TKT_002706,SUB_02322,2025-09-22,Call Center,Network Issue,Medium,Open,,72,Tier 3
TKT_002707,SUB_03583,2025-10-07,Online Chat,Technical Support,Low,In Progress,,24,Tier 2
TKT_002708,SUB_04740,2025-09-19,Call Center,Technical Support,Medium,Resolved,2025-09-23,72,Field Ops
TKT_002709,SUB_01337,2025-12-15,App,Billing Query,Low,Resolved,2025-12-16,24,Field Ops
TKT_002710,SUB_00504,2025-10-31,App,Plan Change,Low,Resolved,2025-11-03,48,Tier 2
TKT_002711,SUB_03390,2025-12-30,App,Technical Support,Low,In Progress,,24,Field Ops
TKT_002712,SUB_03875,2025-11-12,Online Chat,Billing Query,Low,Resolved,2025-11-13,24,Tier 1
TKT_002713,SUB_04053,2025-09-19,App,Complaint,High,Resolved,2025-09-19,48,Tier 1
TKT_002714,SUB_00145,2025-12-17,App,Technical Support,Medium,Resolved,2025-12-18,24,Field Ops
TKT_002715,SUB_02227,2025-10-09,Online Chat,Network Issue,Low,Resolved,2025-10-10,72,Tier 1
TKT_002716,SUB_01616,2025-09-17,Call Center,Technical Support,High,Resolved,2025-09-17,24,Field Ops
TKT_002717,SUB_00918,2025-09-26,Call Center,Technical Support,Low,In Progress,,72,Tier 2
TKT_002718,SUB_03774,2025-09-20,Online Chat,Billing Query,Medium,Resolved,2025-09-21,48,Tier 1
TKT_002719,SUB_04091,2025-11-02,App,Technical Support,Low,Resolved,2025-11-05,48,Tier 3
TKT_002720,SUB_04294,2025-10-10,Call Center,Network Issue,Medium,Resolved,2025-10-10,48,Tier 1
TKT_002721,SUB_03639,2025-12-06,App,Billing Query,Low,Resolved,2025-12-06,24,Field Ops
TKT_002722,SUB_03203,2025-09-14,Call Center,Network Issue,Medium,In Progress,,48,Field Ops
TKT_002723,SUB_04246,2025-11-12,Retail Store,Billing Query,Low,In Progress,,24,Field Ops
TKT_002724,SUB_02453,2025-12-15,App,Network Issue,High,Resolved,2025-12-15,24,Tier 2
TKT_002725,SUB_02698,2025-10-13,Online Chat,Billing Query,Low,Resolved,2025-10-16,48,Tier 1
TKT_002726,SUB_04066,2025-11-11,App,Technical Support,Low,Open,,48,Field Ops
TKT_002727,SUB_01227,2025-10-29,App,Billing Query,High,Open,,72,Tier 2
TKT_002728,SUB_01529,2025-11-23,Online Chat,Technical Support,Low,Open,,48,Tier 1
TKT_002729,SUB_03610,2025-12-21,App,Plan Change,Low,Open,,72,Tier 1
TKT_002730,SUB_00897,2025-11-30,Call Center,Plan Change,Medium,Resolved,2025-11-30,48,Tier 1
TKT_002731,SUB_03361,2025-09-07,App,Technical Support,Low,Resolved,2025-09-09,48,Tier 2
TKT_002732,SUB_01012,2025-12-04,Call Center,Complaint,High,Resolved,2025-12-04,24,Tier 1
TKT_002733,SUB_02821,2025-12-01,Call Center,Plan Change,Low,Resolved,2025-12-02,24,Tier 1
TKT_002734,SUB_04890,2025-12-05,App,Network Issue,Low,Resolved,2025-12-08,48,Field Ops
TKT_002735,SUB_04191,2025-09-29,Call Center,Complaint,Low,Open,,24,Tier 3
TKT_002736,SUB_01076,2025-11-14,Call Center,Billing Query,Medium,Open,,24,Tier 3
TKT_002737,SUB_02352,2025-12-21,App,Network Issue,Low,In Progress,,48,Tier 2
TKT_002738,SUB_03940,2025-12-31,Call Center,Billing Query,Low,Open,,72,Field Ops
TKT_002739,SUB_04927,2025-10-11,Call Center,Network Issue,Medium,Resolved,2025-10-12,24,Tier 1
TKT_002740,SUB_03925,2025-10-14,Online Chat,Technical Support,Medium,In Progress,,72,Tier 3
TKT_002741,SUB_02562,2025-10-25,App,Network Issue,Medium,Resolved,2025-10-26,24,Field Ops
TKT_002742,SUB_03129,2025-11-25,App,Technical Support,Critical,Resolved,2025-11-25,24,Tier 2
TKT_002743,SUB_04155,2026-01-02,Online Chat,Network Issue,Medium,Resolved,2026-01-04,48,Tier 1
TKT_002744,SUB_04270,2025-11-05,Call Center,Technical Support,Low,Resolved,2025-11-05,72,Tier 3
TKT_002745,SUB_03803,2025-12-24,Retail Store,Network Issue,High,Resolved,2025-12-27,48,Field Ops
TKT_002746,SUB_01021,2025-09-24,App,Billing Query,High,In Progress,,72,Tier 2
TKT_002747,SUB_03401,2025-11-10,Online Chat,Network Issue,Low,Resolved,2025-11-11,24,Tier 2
TKT_002748,SUB_01076,2025-09-21,Call Center,Technical Support,Low,Resolved,2025-09-22,24,Tier 3
TKT_002749,SUB_00538,2025-12-08,App,Network Issue,Low,Resolved,2025-12-09,24,Tier 2
TKT_002750,SUB_04479,2025-12-11,Online Chat,Complaint,Medium,Resolved,2025-12-12,24,Tier 3
TKT_002751,SUB_04632,2025-12-23,Call Center,Complaint,Low,In Progress,,24,Tier 3
TKT_002752,SUB_02159,2025-09-22,App,Network Issue,Low,Resolved,2025-09-23,24,Tier 3
TKT_002753,SUB_02478,2025-12-20,App,Complaint,Low,Resolved,2025-12-24,72,Field Ops
TKT_002754,SUB_01171,2025-09-08,Call Center,Technical Support,Medium,Resolved,2025-09-09,72,Tier 2
TKT_002755,SUB_01180,2025-10-07,App,Plan Change,Medium,Resolved,2025-10-07,48,Tier 1
TKT_002756,SUB_03242,2025-11-23,Retail Store,Technical Support,Low,Resolved,2025-11-23,48,Tier 1
TKT_002757,SUB_04334,2025-12-08,App,Billing Query,Low,Resolved,2025-12-08,48,Field Ops
TKT_002758,SUB_03943,2025-12-17,Call Center,Plan Change,Medium,Resolved,2025-12-17,24,Tier 1
TKT_002759,SUB_02076,2025-09-07,Call Center,Technical Support,Medium,Resolved,2025-09-08,24,Tier 3
TKT_002760,SUB_04618,2025-12-30,Call Center,Complaint,Medium,Resolved,2025-12-30,24,Tier 3
TKT_002761,SUB_04107,2025-12-25,App,Network Issue,High,Resolved,2025-12-27,72,Field Ops
TKT_002762,SUB_01385,2025-10-02,Call Center,Billing Query,Low,Resolved,2025-10-04,48,Tier 3
TKT_002763,SUB_02722,2025-09-22,App,Network Issue,High,Escalated,2025-09-25,48,Field Ops
TKT_002764,SUB_02800,2025-11-12,App,Technical Support,Critical,In Progress,,72,Tier 1
TKT_002765,SUB_00095,2025-09-13,Online Chat,Network Issue,Medium,Resolved,2025-09-14,24,Tier 2
TKT_002766,SUB_02725,2025-11-01,Online Chat,Network Issue,Medium,In Progress,,48,Tier 3
TKT_002767,SUB_03086,2025-09-20,Retail Store,Billing Query,Medium,Resolved,2025-09-25,72,Tier 1
TKT_002768,SUB_03095,2025-09-19,Online Chat,Billing Query,Medium,Open,,24,Field Ops
TKT_002769,SUB_04122,2025-09-12,Call Center,Network Issue,Low,Resolved,2025-09-15,72,Field Ops
TKT_002770,SUB_04151,2025-12-04,App,Complaint,Low,Resolved,2025-12-09,72,Tier 2
TKT_002771,SUB_03128,2025-11-19,App,Plan Change,Low,Open,,72,Tier 1
TKT_002772,SUB_04489,2025-11-01,Online Chat,Billing Query,Low,Resolved,2025-11-02,24,Field Ops
TKT_002773,SUB_00422,2025-11-30,Call Center,Network Issue,Medium,Open,,72,Tier 2
TKT_002774,SUB_01527,2025-10-06,Call Center,Billing Query,Critical,Resolved,2025-10-07,24,Tier 1
TKT_002775,SUB_04970,2025-12-25,Online Chat,Plan Change,High,Resolved,2025-12-26,72,Tier 3
TKT_002776,SUB_01400,2025-09-20,App,Technical Support,Medium,In Progress,,48,Field Ops
TKT_002777,SUB_03797,2025-12-23,Retail Store,Network Issue,High,Resolved,2025-12-24,24,Tier 3
TKT_002778,SUB_00006,2025-12-08,App,Plan Change,Medium,Escalated,2025-12-08,48,Tier 1
TKT_002779,SUB_03825,2025-10-12,Call Center,Network Issue,Low,Resolved,2025-10-12,24,Tier 3
TKT_002780,SUB_02707,2025-10-20,Call Center,Network Issue,High,Escalated,2025-10-21,24,Tier 1
TKT_002781,SUB_03037,2025-10-07,Online Chat,Network Issue,Medium,Resolved,2025-10-09,48,Tier 1
TKT_002782,SUB_04158,2025-10-30,App,Complaint,Low,Resolved,2025-11-01,48,Field Ops
TKT_002783,SUB_00876,2025-10-12,App,Technical Support,Medium,Resolved,2025-10-13,72,Field Ops
TKT_002784,SUB_00145,2025-10-20,Call Center,Billing Query,Critical,Open,,48,Tier 2
TKT_002785,SUB_03190,2025-11-01,Online Chat,Network Issue,Low,Resolved,2025-11-03,48,Tier 1
TKT_002786,SUB_04796,2025-12-06,Call Center,Network Issue,High,Resolved,2025-12-06,48,Field Ops
TKT_002787,SUB_04906,2025-11-23,Online Chat,Plan Change,Medium,Resolved,2025-11-23,72,Tier 2
TKT_002788,SUB_02886,2025-10-16,Online Chat,Plan Change,Medium,Resolved,2025-10-16,72,Tier 2
TKT_002789,SUB_00052,2025-10-28,Call Center,Plan Change,Medium,Resolved,2025-10-28,24,Field Ops
TKT_002790,SUB_00926,2026-01-02,Call Center,Technical Support,High,Open,,72,Tier 2
TKT_002791,SUB_03848,2025-11-03,Call Center,Billing Query,Low,In Progress,,72,Tier 3
TKT_002792,SUB_02659,2025-11-18,Online Chat,Network Issue,Medium,Escalated,2025-11-20,48,Field Ops
TKT_002793,SUB_02611,2025-11-11,Call Center,Billing Query,Medium,Open,,48,Tier 1
TKT_002794,SUB_01530,2025-10-14,Call Center,Network Issue,Medium,Resolved,2025-10-15,72,Tier 2
TKT_002795,SUB_01363,2025-11-15,Retail Store,Technical Support,Low,Resolved,2025-11-15,48,Field Ops
TKT_002796,SUB_04615,2026-01-01,Call Center,Complaint,Low,Resolved,2026-01-02,24,Tier 1
TKT_002797,SUB_03047,2025-09-16,Online Chat,Complaint,Low,Resolved,2025-09-17,48,Tier 3
TKT_002798,SUB_00412,2025-10-15,Call Center,Network Issue,Medium,Resolved,2025-10-17,48,Tier 1
TKT_002799,SUB_00640,2025-11-30,Call Center,Billing Query,High,Resolved,2025-11-30,72,Field Ops
TKT_002800,SUB_01071,2025-12-08,App,Technical Support,Low,In Progress,,24,Tier 3
TKT_002801,SUB_03933,2025-09-10,Call Center,Billing Query,Critical,In Progress,,24,Tier 2
TKT_002802,SUB_03956,2025-10-07,App,Network Issue,Low,Resolved,2025-10-07,48,Tier 2
TKT_002803,SUB_01101,2025-10-26,Call Center,Network Issue,High,Resolved,2025-10-28,72,Tier 2
TKT_002804,SUB_01408,2025-11-03,Call Center,Network Issue,Low,Resolved,2025-11-03,24,Tier 1
TKT_002805,SUB_01753,2025-11-30,App,Billing Query,Low,Resolved,2025-12-01,72,Tier 3
TKT_002806,SUB_04402,2025-11-06,Retail Store,Technical Support,Medium,Resolved,2025-11-10,72,Tier 1
TKT_002807,SUB_04145,2025-12-09,App,Technical Support,Medium,Open,,24,Tier 1
TKT_002808,SUB_03900,2025-09-19,Call Center,Billing Query,Medium,Resolved,2025-09-19,24,Tier 3
TKT_002809,SUB_01646,2025-09-19,Call Center,Billing Query,Low,In Progress,,48,Tier 1
TKT_002810,SUB_02306,2025-11-27,Online Chat,Technical Support,Medium,Resolved,2025-11-29,24,Tier 1
TKT_002811,SUB_03406,2025-11-29,Call Center,Network Issue,Medium,Resolved,2025-11-29,48,Field Ops
TKT_002812,SUB_04480,2025-12-30,Retail Store,Billing Query,High,Resolved,2026-01-02,48,Tier 1
TKT_002813,SUB_01406,2025-09-21,App,Technical Support,Low,Resolved,2025-09-23,72,Tier 1
TKT_002814,SUB_03231,2025-11-09,Call Center,Network Issue,Low,Resolved,2025-11-10,24,Field Ops
TKT_002815,SUB_03228,2025-09-09,Call Center,Billing Query,Low,Resolved,2025-09-09,72,Tier 2
TKT_002816,SUB_00952,2025-12-05,App,Complaint,Medium,Resolved,2025-12-05,72,Field Ops
TKT_002817,SUB_04268,2025-10-02,Online Chat,Technical Support,High,Resolved,2025-10-03,48,Tier 1
TKT_002818,SUB_02703,2025-12-05,App,Billing Query,Low,Resolved,2025-12-05,24,Tier 2
TKT_002819,SUB_01185,2025-12-27,Call Center,Billing Query,Medium,In Progress,,72,Tier 2
TKT_002820,SUB_00927,2025-11-09,Call Center,Network Issue,Medium,In Progress,,72,Field Ops
TKT_002821,SUB_02734,2025-11-27,App,Technical Support,High,Resolved,2025-11-27,24,Field Ops
TKT_002822,SUB_00357,2025-12-16,App,Technical Support,Low,In Progress,,24,Tier 1
TKT_002823,SUB_01179,2025-11-08,Call Center,Network Issue,Low,Resolved,2025-11-09,24,Tier 2
TKT_002824,SUB_03829,2025-10-27,Call Center,Billing Query,Low,In Progress,,24,Tier 2
TKT_002825,SUB_00582,2025-12-13,Call Center,Technical Support,Low,Resolved,2025-12-13,24,Tier 2
TKT_002826,SUB_03501,2025-09-16,App,Billing Query,Low,Resolved,2025-09-17,72,Tier 3
TKT_002827,SUB_01709,2025-09-18,App,Complaint,High,Resolved,2025-09-19,24,Tier 1
TKT_002828,SUB_02003,2025-11-25,Online Chat,Network Issue,Medium,Resolved,2025-11-26,24,Tier 3
TKT_002829,SUB_00334,2025-12-26,App,Billing Query,Medium,Resolved,2025-12-26,72,Tier 2
TKT_002830,SUB_01591,2025-12-30,Call Center,Billing Query,Low,Escalated,2025-12-31,24,Tier 3
TKT_002831,SUB_03478,2025-11-20,Call Center,Network Issue,Medium,Resolved,2025-11-22,48,Tier 1
TKT_002832,SUB_00643,2025-09-08,Online Chat,Billing Query,Low,In Progress,,48,Tier 3
TKT_002833,SUB_03507,2025-11-20,Call Center,Billing Query,Low,In Progress,,24,Tier 2
TKT_002834,SUB_01270,2025-10-11,App,Network Issue,High,Resolved,2025-10-14,72,Tier 1
TKT_002835,SUB_01271,2025-12-24,App,Complaint,Medium,Open,,24,Tier 2
TKT_002836,SUB_03449,2025-12-12,App,Network Issue,Low,Resolved,2025-12-17,72,Tier 1
TKT_002837,SUB_01651,2025-11-03,Call Center,Billing Query,Medium,Resolved,2025-11-07,72,Tier 3
TKT_002838,SUB_04858,2025-10-27,App,Network Issue,Medium,Escalated,2025-10-29,48,Tier 3
TKT_002839,SUB_00806,2025-10-11,Call Center,Plan Change,Medium,Resolved,2025-10-15,72,Field Ops
TKT_002840,SUB_03248,2025-12-06,App,Technical Support,Medium,Resolved,2025-12-08,48,Tier 2
TKT_002841,SUB_02653,2025-12-14,Call Center,Billing Query,Medium,Resolved,2025-12-15,24,Tier 1
TKT_002842,SUB_03503,2025-09-17,Retail Store,Technical Support,Low,Resolved,2025-09-20,48,Field Ops
TKT_002843,SUB_04650,2025-10-14,Call Center,Billing Query,Low,In Progress,,24,Tier 3
TKT_002844,SUB_03029,2025-10-08,App,Technical Support,Medium,In Progress,,72,Tier 3
TKT_002845,SUB_03741,2025-09-07,Retail Store,Network Issue,High,Open,,48,Field Ops
