usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_020900,SUB_00424,2025-10-21,3.61,303,75,0.0,0.0
USG_020901,SUB_01572,2025-12-06,1.08,141,217,0.0,0.0
USG_020902,SUB_02258,2025-10-13,3.1,439,32,150.19,0.0
USG_020903,SUB_02977,2025-10-01,7.32,69,72,111.25,7.78
USG_020904,SUB_04612,2025-11-08,3.52,363,250,0.0,0.0
USG_020905,SUB_00966,2025-10-03,2.75,20,33,0.0,0.0
USG_020906,SUB_04488,2025-12-01,1.48,293,78,0.0,0.0
USG_020907,SUB_02749,2025-10-29,1.8,472,148,0.0,0.0
USG_020908,SUB_00614,2025-09-09,3.74,489,198,0.0,0.0
USG_020909,SUB_02991,2025-12-22,6.79,149,281,168.43,0.0
USG_020910,SUB_02040,2025-09-16,2.89,229,198,0.0,0.0
USG_020911,SUB_01240,2025-11-14,0.55,81,80,0.0,0.0
USG_020912,SUB_04363,2025-09-13,3.64,379,168,5.07,0.0
USG_020913,SUB_01440,2025-10-14,3.73,74,171,0.0,0.0
USG_020914,SUB_04625,2025-12-03,4.84,196,253,0.0,0.0
USG_020915,SUB_02941,2025-09-30,13.13,93,288,0.0,0.0
USG_020916,SUB_01928,2025-09-21,13.03,171,185,109.27,0.0
USG_020917,SUB_00070,2025-12-21,10.6,172,252,0.0,0.0
USG_020918,SUB_02414,2025-09-14,10.11,496,292,0.0,0.0
USG_020919,SUB_02352,2025-09-27,2.58,159,48,0.0,30.31
USG_020920,SUB_02974,2025-09-27,6.58,239,249,5.65,40.4
USG_020921,SUB_02812,2026-01-01,1.5,490,44,0.0,0.0
USG_020922,SUB_02790,2025-09-15,1.44,208,42,0.0,0.0
USG_020923,SUB_00863,2025-10-19,1.78,292,10,0.0,0.0
USG_020924,SUB_02559,2025-11-15,16.74,491,18,52.89,0.0
USG_020925,SUB_03382,2025-09-07,5.96,6,295,0.0,0.0
USG_020926,SUB_02660,2025-10-25,3.09,79,288,0.0,0.0
USG_020927,SUB_03349,2025-12-18,9.12,248,238,101.55,0.0
USG_020928,SUB_00846,2025-11-17,3.31,237,121,0.0,0.0
USG_020929,SUB_02130,2025-12-22,13.69,282,178,0.0,75.23
USG_020930,SUB_02815,2025-12-24,6.34,273,195,0.0,0.0
USG_020931,SUB_03736,2025-09-07,1.53,464,244,0.0,0.0
USG_020932,SUB_02468,2025-12-04,5.86,297,170,0.0,0.0
USG_020933,SUB_02783,2025-12-09,6.97,283,136,0.0,0.0
USG_020934,SUB_00734,2025-10-26,3.35,154,81,0.0,81.65
USG_020935,SUB_04149,2025-10-22,5.85,483,82,22.11,0.0
USG_020936,SUB_03678,2025-10-04,9.5,31,30,0.0,0.0
USG_020937,SUB_00047,2025-09-13,10.88,270,105,0.0,0.0
USG_020938,SUB_01959,2025-11-26,0.99,52,289,0.0,92.04
USG_020939,SUB_00904,2025-10-26,8.17,384,39,0.0,0.0
USG_020940,SUB_02076,2025-12-30,5.1,386,191,1.75,0.0
USG_020941,SUB_04648,2025-10-10,8.61,332,142,0.0,0.0
USG_020942,SUB_02725,2025-11-27,3.29,384,115,0.0,0.0
USG_020943,SUB_02588,2025-12-04,6.16,115,153,0.0,0.0
USG_020944,SUB_04646,2025-10-10,1.17,492,92,0.0,0.0
USG_020945,SUB_03964,2025-12-24,3.32,315,223,111.79,0.0
USG_020946,SUB_00918,2025-09-17,1.45,295,134,0.0,0.0
USG_020947,SUB_03944,2025-12-19,5.01,257,160,0.0,0.0
USG_020948,SUB_03545,2025-12-31,1.73,252,258,0.0,0.0
USG_020949,SUB_02886,2025-10-05,5.0,37,60,0.0,0.0
USG_020950,SUB_01977,2025-09-29,2.42,138,57,0.0,0.0
USG_020951,SUB_00501,2025-12-16,3.18,178,158,0.0,0.0
USG_020952,SUB_04440,2025-10-02,2.31,318,69,0.0,0.0
USG_020953,SUB_03219,2025-09-11,15.38,248,145,0.0,76.22
USG_020954,SUB_03288,2025-09-19,7.47,311,102,0.0,0.0
USG_020955,SUB_03784,2025-12-20,10.07,130,158,0.0,0.0
USG_020956,SUB_01987,2025-11-20,2.34,263,175,46.98,0.0
USG_020957,SUB_00759,2025-12-20,11.72,269,127,0.0,0.0
USG_020958,SUB_02889,2026-01-02,6.09,118,11,0.0,0.0
USG_020959,SUB_00503,2025-11-25,10.06,241,260,0.0,0.0
USG_020960,SUB_02550,2025-10-29,13.57,65,20,0.0,0.0
USG_020961,SUB_03904,2025-10-09,10.26,75,270,0.0,0.0
USG_020962,SUB_01252,2025-10-04,2.47,46,201,0.0,71.07
USG_020963,SUB_01184,2025-09-14,2.1,301,75,0.0,0.0
USG_020964,SUB_02643,2025-10-19,1.3,290,181,0.0,0.0
USG_020965,SUB_00608,2025-09-21,1.98,191,288,0.0,0.0
USG_020966,SUB_03323,2025-10-01,7.71,117,193,0.0,0.0
USG_020967,SUB_02354,2025-12-11,7.9,494,263,0.0,0.0
USG_020968,SUB_01430,2025-12-23,1.8,228,28,0.0,0.0
USG_020969,SUB_04580,2025-11-11,12.99,177,125,0.0,12.15
USG_020970,SUB_03900,2025-11-30,1.27,260,58,0.0,0.0
USG_020971,SUB_00658,2025-09-29,3.04,204,173,0.0,0.0
USG_020972,SUB_02151,2026-01-03,5.75,237,258,0.0,0.0
USG_020973,SUB_02067,2025-11-10,2.59,383,116,0.0,0.0
USG_020974,SUB_02415,2025-11-20,6.6,168,206,186.98,0.0
USG_020975,SUB_00748,2025-11-13,4.01,12,195,0.0,0.0
USG_020976,SUB_03972,2025-09-30,1.4,284,81,0.0,0.0
USG_020977,SUB_00557,2025-10-17,5.26,147,132,0.0,0.0
USG_020978,SUB_01511,2025-12-20,11.19,493,133,0.0,0.0
USG_020979,SUB_03964,2025-09-17,20.37,241,293,0.0,0.0
USG_020980,SUB_01760,2025-09-22,4.76,115,263,0.0,0.0
USG_020981,SUB_00522,2025-12-10,7.29,459,221,0.0,0.0
USG_020982,SUB_04938,2025-10-15,1.63,352,8,0.0,0.0
USG_020983,SUB_00658,2025-11-14,5.51,315,287,0.0,0.0
USG_020984,SUB_04969,2025-09-11,5.33,296,21,0.0,0.0
USG_020985,SUB_03029,2025-09-30,7.05,200,174,1.99,0.0
USG_020986,SUB_04305,2025-11-29,3.52,111,255,0.0,6.07
USG_020987,SUB_00183,2025-09-16,1.03,139,259,0.0,0.0
USG_020988,SUB_00650,2025-12-07,3.63,394,151,0.0,0.0
USG_020989,SUB_01577,2025-10-21,2.37,486,72,46.87,0.0
USG_020990,SUB_00981,2025-12-07,4.64,139,157,0.0,0.0
USG_020991,SUB_02149,2025-11-14,13.35,190,170,0.0,0.0
USG_020992,SUB_01990,2025-10-13,8.26,496,229,0.0,0.0
USG_020993,SUB_02015,2025-09-21,3.79,128,196,0.0,0.0
USG_020994,SUB_00663,2025-10-23,2.82,487,14,0.0,0.0
USG_020995,SUB_02765,2026-01-02,6.25,472,300,0.0,0.0
USG_020996,SUB_00057,2025-10-08,3.34,393,33,0.0,0.0
USG_020997,SUB_04542,2025-11-12,5.56,284,292,0.0,55.9
USG_020998,SUB_04906,2025-10-30,5.28,154,139,0.0,0.0
USG_020999,SUB_00404,2025-09-12,0.58,489,190,0.0,0.0
USG_021000,SUB_03215,2025-12-15,2.97,148,244,0.0,0.0
USG_021001,SUB_01440,2025-11-08,2.04,30,194,0.0,0.46
USG_021002,SUB_02864,2025-11-11,14.18,179,211,0.0,69.99
USG_021003,SUB_02474,2025-09-24,1.43,421,230,147.79,9.37
USG_021004,SUB_02299,2025-11-13,2.9,391,176,0.0,0.0
USG_021005,SUB_04557,2025-10-19,2.37,167,218,0.0,0.0
USG_021006,SUB_00135,2025-12-21,1.81,150,191,0.0,0.0
USG_021007,SUB_03893,2025-12-04,2.56,117,226,0.0,0.0
USG_021008,SUB_02208,2025-11-05,3.62,483,5,0.0,0.0
USG_021009,SUB_03853,2025-11-24,1.3,301,58,0.0,0.0
USG_021010,SUB_03122,2025-12-07,4.47,158,155,93.11,0.0
USG_021011,SUB_00101,2025-10-06,5.25,126,20,0.0,0.0
USG_021012,SUB_02745,2025-11-14,5.61,384,281,1.48,0.0
USG_021013,SUB_04664,2025-10-04,12.16,54,231,0.0,0.0
USG_021014,SUB_03005,2025-12-18,2.67,242,52,0.0,0.0
USG_021015,SUB_04951,2025-12-24,11.23,209,155,0.0,0.0
USG_021016,SUB_01989,2025-12-19,3.38,147,122,156.42,55.09
USG_021017,SUB_01317,2025-10-12,3.94,102,196,0.0,0.0
USG_021018,SUB_00723,2025-09-08,1.66,473,42,0.0,0.0
USG_021019,SUB_01045,2025-10-28,10.26,345,9,0.0,0.0
USG_021020,SUB_01449,2025-09-22,19.31,108,80,0.0,0.0
USG_021021,SUB_01427,2025-10-29,1.3,166,58,0.0,0.0
USG_021022,SUB_03836,2025-12-29,34.81,55,129,0.0,0.0
USG_021023,SUB_01302,2025-09-09,12.02,476,132,0.0,0.0
USG_021024,SUB_02553,2025-11-11,5.46,491,225,33.32,47.98
USG_021025,SUB_01780,2025-10-19,3.58,302,105,21.1,0.0
USG_021026,SUB_04097,2025-10-21,2.53,199,219,169.28,0.0
USG_021027,SUB_04952,2025-10-18,1.62,304,119,0.0,0.0
USG_021028,SUB_03224,2025-11-12,53.77,389,283,0.0,0.0
USG_021029,SUB_03805,2025-10-31,1.55,49,208,14.69,0.0
USG_021030,SUB_01954,2025-10-24,2.92,483,11,0.0,0.0
USG_021031,SUB_01368,2025-11-13,16.24,173,100,0.0,0.0
USG_021032,SUB_01803,2025-09-18,5.48,256,278,35.92,0.0
USG_021033,SUB_01689,2025-11-20,5.15,494,124,0.0,0.0
USG_021034,SUB_01677,2025-11-13,2.23,107,128,0.0,80.27
USG_021035,SUB_03600,2025-11-16,1.09,249,164,0.0,0.0
USG_021036,SUB_02877,2025-11-11,2.79,451,105,0.0,0.0
USG_021037,SUB_04221,2025-10-15,3.68,404,29,0.0,0.0
USG_021038,SUB_02483,2025-12-02,8.83,499,258,0.0,0.0
USG_021039,SUB_04949,2025-12-29,2.37,346,246,0.0,12.26
USG_021040,SUB_01611,2025-11-08,11.08,145,2,0.0,0.0
USG_021041,SUB_01059,2025-11-24,5.27,199,206,0.0,0.0
USG_021042,SUB_04589,2025-11-22,6.11,214,237,0.0,0.0
USG_021043,SUB_01892,2025-09-28,3.82,150,238,0.0,0.0
USG_021044,SUB_04233,2025-12-24,3.68,251,274,0.0,0.0
USG_021045,SUB_04981,2025-10-17,9.53,86,41,131.75,0.0
USG_021046,SUB_03851,2025-12-17,19.69,301,260,0.0,0.0
USG_021047,SUB_02498,2025-12-12,19.39,286,281,0.0,0.0
USG_021048,SUB_01184,2025-12-01,6.41,319,4,0.0,0.0
USG_021049,SUB_02359,2025-10-25,3.14,97,211,0.0,0.0
USG_021050,SUB_03346,2025-10-27,2.27,266,201,0.0,0.0
USG_021051,SUB_01697,2025-10-07,2.13,265,85,0.0,0.0
USG_021052,SUB_01362,2025-12-31,8.69,359,277,0.0,0.0
USG_021053,SUB_00447,2025-12-04,25.79,222,135,0.0,0.0
USG_021054,SUB_01630,2025-11-16,7.86,80,157,52.74,0.0
USG_021055,SUB_00931,2025-09-13,2.53,131,29,0.0,0.0
USG_021056,SUB_01390,2025-11-15,3.79,40,167,0.0,0.0
USG_021057,SUB_02020,2025-09-21,6.13,137,211,0.0,0.0
USG_021058,SUB_01363,2025-11-08,13.84,118,35,0.0,0.0
USG_021059,SUB_01177,2025-11-14,3.37,347,106,0.0,0.0
USG_021060,SUB_02382,2025-10-04,6.14,381,71,177.67,20.7
USG_021061,SUB_00923,2025-11-02,4.02,16,167,5.88,0.0
USG_021062,SUB_03925,2025-12-17,3.29,9,133,0.0,0.0
USG_021063,SUB_00303,2025-12-15,8.61,123,216,80.53,0.0
USG_021064,SUB_04080,2025-10-16,1.86,451,168,1.27,0.0
USG_021065,SUB_02706,2025-11-16,7.73,496,209,161.73,7.97
USG_021066,SUB_01671,2025-10-09,4.72,65,126,186.48,56.96
USG_021067,SUB_01336,2025-10-02,11.53,108,132,0.0,0.0
USG_021068,SUB_04844,2025-09-30,2.36,433,75,105.91,0.0
USG_021069,SUB_04850,2025-11-16,4.51,318,180,166.74,14.76
USG_021070,SUB_00675,2025-12-31,2.14,456,121,0.0,0.0
USG_021071,SUB_04816,2025-11-06,1.37,424,102,0.0,0.0
USG_021072,SUB_00966,2025-09-13,1.26,443,140,0.0,36.88
USG_021073,SUB_04997,2025-11-01,2.29,342,266,0.0,0.0
USG_021074,SUB_01687,2025-12-09,1.58,45,90,0.0,0.0
USG_021075,SUB_01925,2025-12-20,3.02,203,123,0.0,0.0
USG_021076,SUB_04336,2025-12-31,1.59,136,281,0.0,0.0
USG_021077,SUB_04481,2025-10-08,5.08,410,53,0.0,0.0
USG_021078,SUB_01218,2025-10-30,9.37,104,280,0.0,0.0
USG_021079,SUB_01953,2025-10-12,0.3,449,202,156.41,0.0
USG_021080,SUB_00104,2025-12-19,5.92,5,233,0.0,0.0
USG_021081,SUB_01348,2025-09-25,2.27,180,89,0.0,30.29
USG_021082,SUB_03159,2025-12-23,3.22,336,129,63.65,86.77
USG_021083,SUB_01675,2025-11-20,6.75,303,196,49.5,0.0
USG_021084,SUB_00329,2025-11-28,14.15,473,58,19.56,0.0
USG_021085,SUB_00473,2025-12-21,2.74,299,0,0.0,0.0
USG_021086,SUB_03179,2025-10-30,2.58,98,278,0.0,0.0
USG_021087,SUB_04093,2025-11-08,1.68,378,92,0.0,0.0
USG_021088,SUB_00050,2025-12-27,1.08,57,175,0.0,0.0
USG_021089,SUB_02741,2025-10-10,5.31,424,23,168.92,0.0
USG_021090,SUB_03053,2025-10-07,6.03,119,300,0.0,37.23
USG_021091,SUB_04083,2025-09-18,3.53,217,225,0.0,0.0
USG_021092,SUB_02235,2025-09-14,2.76,218,103,0.0,0.0
USG_021093,SUB_04721,2025-09-23,33.45,347,17,0.0,0.0
USG_021094,SUB_00585,2025-10-07,3.03,33,156,0.0,20.23
USG_021095,SUB_01025,2025-12-04,7.71,63,259,0.0,0.0
USG_021096,SUB_04049,2025-11-30,7.2,207,139,0.0,0.0
USG_021097,SUB_00428,2025-09-27,17.39,376,282,0.0,52.68
USG_021098,SUB_00529,2025-10-03,1.23,299,157,172.35,51.89
USG_021099,SUB_01470,2025-10-16,13.44,103,99,0.0,0.0
USG_021100,SUB_00685,2025-10-15,1.29,264,226,0.0,0.0
USG_021101,SUB_00517,2025-09-15,3.02,449,235,0.0,0.0
USG_021102,SUB_00766,2026-01-04,11.26,34,130,0.0,0.0
USG_021103,SUB_04140,2025-12-02,1.53,349,27,198.71,0.0
USG_021104,SUB_02057,2025-09-23,11.72,404,223,0.0,0.0
USG_021105,SUB_03585,2025-10-09,1.79,231,10,0.0,0.0
USG_021106,SUB_01712,2025-12-09,6.62,99,66,111.75,0.0
USG_021107,SUB_03519,2025-09-18,14.28,135,288,0.0,0.0
USG_021108,SUB_00021,2025-11-17,5.07,51,49,0.0,0.0
USG_021109,SUB_02397,2025-10-04,4.62,293,145,0.0,0.0
USG_021110,SUB_01521,2025-12-20,6.1,352,137,0.0,0.0
USG_021111,SUB_04814,2025-10-10,7.91,213,231,152.93,0.0
USG_021112,SUB_00238,2025-12-30,8.6,175,96,0.0,0.0
USG_021113,SUB_02940,2025-11-09,12.4,152,283,0.0,0.0
USG_021114,SUB_04325,2025-10-03,2.86,376,272,0.0,0.0
USG_021115,SUB_04656,2025-12-24,32.28,123,192,0.0,0.0
USG_021116,SUB_03467,2025-09-29,4.35,480,204,0.0,0.0
USG_021117,SUB_00686,2025-10-15,12.01,466,37,0.0,11.2
USG_021118,SUB_00950,2025-10-28,3.06,275,35,0.0,0.0
USG_021119,SUB_00310,2025-12-25,9.97,81,230,0.0,0.0
USG_021120,SUB_04824,2025-11-05,6.63,389,109,80.47,79.35
USG_021121,SUB_04617,2025-11-15,4.65,269,49,0.0,0.0
USG_021122,SUB_00998,2025-11-03,14.4,238,146,0.0,0.0
USG_021123,SUB_01447,2025-12-24,2.7,234,137,100.84,0.0
USG_021124,SUB_01989,2025-09-16,21.25,62,166,0.0,0.0
USG_021125,SUB_03757,2026-01-02,2.17,47,49,16.34,0.0
USG_021126,SUB_03574,2025-11-18,11.09,131,22,0.0,0.0
USG_021127,SUB_03221,2025-10-16,6.31,435,39,0.0,0.0
USG_021128,SUB_01919,2025-11-20,4.09,200,213,0.0,0.0
USG_021129,SUB_03645,2025-11-11,5.89,431,126,37.76,0.0
USG_021130,SUB_01224,2025-12-09,5.78,336,278,0.0,9.03
USG_021131,SUB_03022,2025-09-25,8.56,5,300,0.0,0.0
USG_021132,SUB_03145,2025-09-18,1.87,319,110,0.0,0.0
USG_021133,SUB_03363,2025-10-07,5.72,252,5,0.0,0.0
USG_021134,SUB_03534,2026-01-01,15.63,465,254,0.0,0.0
USG_021135,SUB_01983,2025-10-20,7.55,283,267,0.0,0.0
USG_021136,SUB_01792,2025-10-09,13.64,106,137,0.0,0.0
USG_021137,SUB_01480,2025-10-12,3.41,385,265,0.0,0.0
USG_021138,SUB_04887,2025-10-15,1.57,472,54,0.0,0.0
USG_021139,SUB_00176,2025-12-29,3.81,65,289,0.0,0.0
USG_021140,SUB_00648,2025-12-03,5.51,215,95,0.0,0.0
USG_021141,SUB_00505,2025-11-30,3.25,94,210,0.0,0.0
USG_021142,SUB_04732,2025-10-03,3.88,433,249,15.83,0.0
USG_021143,SUB_02088,2025-12-12,5.54,234,269,0.0,0.0
USG_021144,SUB_01939,2025-09-26,2.99,137,151,0.0,0.0
USG_021145,SUB_03469,2025-10-06,5.65,92,182,0.0,0.0
USG_021146,SUB_02843,2025-10-20,3.09,71,157,0.0,0.0
USG_021147,SUB_01869,2025-10-20,3.46,494,88,0.0,1.66
USG_021148,SUB_01977,2025-11-10,3.85,9,209,0.0,0.0
USG_021149,SUB_00206,2025-10-25,3.35,386,210,0.0,0.0
USG_021150,SUB_02893,2025-11-02,5.32,6,197,0.0,19.82
USG_021151,SUB_02320,2025-09-28,1.33,352,228,65.77,0.0
USG_021152,SUB_02841,2025-10-15,2.4,411,77,0.0,0.0
USG_021153,SUB_00983,2025-09-12,2.14,72,55,0.0,0.0
USG_021154,SUB_00982,2025-10-06,10.38,362,85,98.82,0.0
USG_021155,SUB_01386,2025-12-15,3.26,245,181,103.34,0.0
USG_021156,SUB_04338,2025-12-04,1.76,478,257,0.0,0.0
USG_021157,SUB_03604,2025-09-14,3.4,179,83,0.0,0.0
USG_021158,SUB_01928,2025-10-20,2.78,85,142,0.0,0.0
USG_021159,SUB_00929,2025-12-05,12.83,287,2,0.0,0.0
USG_021160,SUB_01979,2025-10-19,12.79,71,189,0.0,0.0
USG_021161,SUB_01730,2025-11-25,3.87,224,17,0.0,0.0
USG_021162,SUB_00152,2025-12-18,12.42,392,94,31.66,0.0
USG_021163,SUB_02958,2025-09-21,24.97,385,38,0.0,0.0
USG_021164,SUB_01095,2025-11-17,20.59,361,195,0.0,0.0
USG_021165,SUB_00734,2025-09-26,5.8,65,148,0.0,0.0
USG_021166,SUB_02724,2025-11-09,4.35,154,98,0.0,0.0
USG_021167,SUB_03387,2025-09-21,5.81,29,82,0.0,0.0
USG_021168,SUB_01940,2025-12-21,1.43,5,264,0.0,7.39
USG_021169,SUB_03911,2025-11-06,8.77,55,92,0.0,0.0
USG_021170,SUB_00503,2025-09-13,2.67,194,42,0.0,0.0
USG_021171,SUB_00664,2025-10-09,5.69,278,105,0.0,0.0
USG_021172,SUB_02869,2026-01-02,3.29,178,259,14.71,0.0
USG_021173,SUB_00946,2025-12-02,10.41,97,156,0.0,0.0
USG_021174,SUB_00974,2025-09-07,2.71,486,5,0.0,0.0
USG_021175,SUB_03619,2026-01-03,2.99,443,191,0.0,0.0
USG_021176,SUB_03322,2025-11-21,2.38,429,295,0.0,0.0
USG_021177,SUB_04997,2026-01-03,19.71,55,171,0.0,0.0
USG_021178,SUB_01528,2025-09-20,3.86,69,189,0.0,0.0
USG_021179,SUB_02742,2025-10-23,2.68,136,80,0.0,0.0
USG_021180,SUB_01803,2025-11-29,3.94,200,225,0.0,0.0
USG_021181,SUB_01607,2025-11-06,1.93,46,23,0.0,0.0
USG_021182,SUB_04119,2025-11-19,4.49,127,42,0.0,0.0
USG_021183,SUB_00620,2025-10-31,1.78,116,222,0.0,0.0
USG_021184,SUB_00999,2026-01-04,31.99,332,238,0.0,0.0
USG_021185,SUB_03704,2025-10-26,0.73,173,47,0.0,0.0
USG_021186,SUB_03782,2025-11-26,9.45,293,216,93.45,0.0
USG_021187,SUB_04850,2025-11-05,2.71,59,117,0.0,0.0
USG_021188,SUB_04082,2025-12-21,19.4,462,27,0.0,0.0
USG_021189,SUB_03453,2025-09-07,6.33,303,147,0.0,0.0
USG_021190,SUB_00586,2025-10-25,4.63,232,271,0.0,0.0
USG_021191,SUB_00775,2025-09-21,17.89,419,276,15.08,0.0
USG_021192,SUB_03764,2025-11-18,4.78,286,116,0.0,0.0
USG_021193,SUB_03026,2025-11-18,3.91,403,97,0.0,0.0
USG_021194,SUB_02559,2025-11-16,12.49,190,290,0.0,0.0
USG_021195,SUB_04832,2025-12-18,3.94,354,41,0.0,0.0
USG_021196,SUB_03137,2025-12-07,1.21,311,97,23.07,0.0
USG_021197,SUB_03345,2025-12-04,4.76,92,295,0.0,0.0
USG_021198,SUB_00782,2025-10-16,0.83,496,247,150.9,0.0
USG_021199,SUB_02381,2025-12-17,7.52,51,90,0.0,0.0
USG_021200,SUB_03115,2025-09-21,4.3,341,9,197.4,0.0
USG_021201,SUB_01305,2025-11-12,1.76,343,188,0.0,0.0
USG_021202,SUB_01984,2025-11-02,0.97,255,92,0.0,35.17
USG_021203,SUB_01074,2025-12-16,4.87,191,277,0.0,0.0
USG_021204,SUB_04182,2026-01-02,1.78,245,156,0.0,0.0
USG_021205,SUB_02517,2025-12-07,2.2,387,168,128.86,0.0
USG_021206,SUB_02971,2025-12-28,6.06,146,77,0.0,0.0
USG_021207,SUB_02586,2025-12-16,3.0,338,143,0.0,0.0
USG_021208,SUB_01242,2025-10-16,3.54,97,149,0.0,0.0
USG_021209,SUB_03904,2025-09-10,12.01,1,87,151.26,0.0
USG_021210,SUB_00362,2025-10-15,0.73,225,69,0.0,0.0
USG_021211,SUB_04056,2025-11-06,10.38,240,267,0.0,26.68
USG_021212,SUB_00583,2025-10-27,8.4,16,281,86.55,67.02
USG_021213,SUB_02394,2025-12-09,5.03,98,17,0.0,96.04
USG_021214,SUB_01991,2025-10-19,7.79,124,293,0.0,0.0
USG_021215,SUB_02926,2025-09-18,3.95,96,147,166.88,72.7
USG_021216,SUB_01934,2025-09-25,4.15,95,182,0.0,0.0
USG_021217,SUB_01063,2025-12-03,4.26,152,189,110.49,0.0
USG_021218,SUB_04304,2025-10-19,2.73,350,211,0.0,0.0
USG_021219,SUB_00412,2025-10-15,3.2,453,11,0.0,0.0
USG_021220,SUB_03298,2025-10-04,2.23,343,20,0.0,44.2
USG_021221,SUB_04797,2025-09-16,2.88,457,72,163.3,0.0
USG_021222,SUB_02678,2025-12-18,4.63,166,150,137.14,0.0
USG_021223,SUB_00833,2025-10-14,3.54,188,196,0.0,12.6
USG_021224,SUB_00323,2025-10-11,2.82,416,88,0.0,0.0
USG_021225,SUB_04261,2025-12-16,7.82,479,226,0.0,0.0
USG_021226,SUB_04737,2025-09-07,4.07,196,22,0.0,0.0
USG_021227,SUB_04436,2025-12-13,5.24,82,194,0.0,60.88
USG_021228,SUB_00292,2025-11-11,7.59,496,297,0.0,0.0
USG_021229,SUB_01705,2025-09-17,7.09,18,206,182.73,0.0
USG_021230,SUB_01810,2025-10-06,3.17,143,280,0.0,0.0
USG_021231,SUB_02586,2025-11-07,3.93,194,5,180.36,0.0
USG_021232,SUB_03660,2025-10-09,1.77,62,201,0.0,0.0
USG_021233,SUB_04030,2025-09-29,6.19,184,173,0.0,0.0
USG_021234,SUB_04978,2025-11-26,4.9,222,126,0.0,0.0
USG_021235,SUB_00207,2025-10-25,6.52,446,39,0.0,0.0
USG_021236,SUB_00872,2025-11-14,18.64,73,93,0.0,0.0
USG_021237,SUB_02283,2025-09-20,9.44,364,241,0.0,0.0
USG_021238,SUB_03457,2025-12-03,1.54,320,284,0.0,0.0
USG_021239,SUB_02412,2025-12-15,9.4,202,232,0.0,0.0
USG_021240,SUB_03075,2025-09-23,29.18,154,177,0.0,0.0
USG_021241,SUB_02244,2025-10-13,8.12,455,220,0.0,0.0
USG_021242,SUB_04619,2025-11-14,0.51,258,126,0.0,0.0
USG_021243,SUB_01873,2025-10-09,6.22,285,211,0.0,0.0
USG_021244,SUB_04332,2025-11-16,4.09,93,283,0.0,0.0
USG_021245,SUB_04233,2025-10-13,52.65,493,179,52.46,0.0
USG_021246,SUB_03219,2025-11-22,2.62,355,39,0.0,0.0
USG_021247,SUB_00280,2026-01-04,7.08,81,175,0.0,0.0
USG_021248,SUB_00703,2025-11-19,6.78,161,180,0.0,0.0
USG_021249,SUB_01820,2025-10-06,5.49,239,75,75.21,0.0
USG_021250,SUB_01286,2025-12-05,7.85,12,127,0.0,0.0
USG_021251,SUB_00591,2025-09-29,3.13,110,291,0.0,0.0
USG_021252,SUB_00448,2025-09-27,1.98,267,156,0.0,16.58
USG_021253,SUB_02948,2025-10-19,2.33,197,294,61.26,0.0
USG_021254,SUB_01020,2025-12-17,6.94,450,26,0.0,0.0
USG_021255,SUB_00194,2025-10-15,10.55,20,132,0.0,0.0
USG_021256,SUB_00946,2025-10-01,0.76,4,205,0.0,0.0
USG_021257,SUB_03146,2025-09-15,8.91,167,30,0.0,0.0
USG_021258,SUB_00294,2025-11-14,5.4,87,79,0.0,0.0
USG_021259,SUB_03908,2025-11-19,1.08,31,197,0.0,66.21
USG_021260,SUB_00100,2025-09-16,1.26,201,141,34.28,0.0
USG_021261,SUB_01418,2025-11-27,4.62,388,64,0.0,64.19
USG_021262,SUB_00338,2025-11-05,3.09,229,113,0.0,35.0
USG_021263,SUB_00912,2025-10-17,9.63,207,179,0.0,0.0
USG_021264,SUB_02519,2025-09-13,7.51,427,58,0.0,50.07
USG_021265,SUB_00488,2025-12-27,1.73,263,268,11.89,0.0
USG_021266,SUB_01371,2025-12-09,4.86,119,113,0.0,0.0
USG_021267,SUB_02820,2025-12-02,3.65,108,46,0.0,0.0
USG_021268,SUB_01199,2025-11-30,2.62,423,64,0.0,0.0
USG_021269,SUB_04824,2025-09-30,2.28,433,173,0.0,0.0
USG_021270,SUB_04618,2025-09-24,6.14,91,8,0.0,0.0
USG_021271,SUB_00021,2025-09-12,1.97,76,257,0.0,0.0
USG_021272,SUB_04380,2025-09-15,1.81,348,137,0.0,49.38
USG_021273,SUB_00546,2025-12-06,5.95,192,217,0.0,0.0
USG_021274,SUB_01895,2025-09-14,5.55,284,37,0.0,0.0
USG_021275,SUB_04099,2025-10-07,2.0,7,185,0.0,0.0
USG_021276,SUB_01881,2025-10-24,2.71,312,272,0.0,0.0
USG_021277,SUB_01832,2025-10-09,6.68,273,114,142.01,0.0
USG_021278,SUB_02241,2025-12-21,7.08,130,226,165.94,0.0
USG_021279,SUB_04513,2025-10-15,1.68,186,253,0.0,0.0
USG_021280,SUB_02571,2025-09-18,8.05,300,67,0.0,0.0
USG_021281,SUB_01209,2025-09-27,18.05,449,80,0.0,0.0
USG_021282,SUB_01919,2025-09-19,12.51,442,9,184.34,57.43
USG_021283,SUB_01371,2025-09-29,4.8,410,54,0.0,0.0
USG_021284,SUB_01883,2025-11-17,1.88,393,34,0.0,0.0
USG_021285,SUB_04471,2025-11-11,6.36,182,62,0.0,0.0
USG_021286,SUB_00955,2025-09-23,5.81,219,153,148.46,0.0
