bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BIL_007412,SUB_00885,2026-01-01,298.6,Paid,2026-01-11,0.0,
BIL_007413,SUB_04217,2026-01-01,334.41,Overdue,,0.0,
BIL_007414,SUB_00993,2025-12-01,407.52,Partial,2025-12-11,0.0,
BIL_007415,SUB_02322,2026-01-01,214.37,Paid,2026-01-12,0.0,
BIL_007416,SUB_01504,2026-01-01,263.13,Paid,2026-01-04,0.0,
BIL_007417,SUB_02893,2025-12-01,170.94,Paid,2025-12-04,0.0,
BIL_007418,SUB_01356,2026-01-01,521.34,Paid,2026-01-04,0.0,
BIL_007419,SUB_00724,2026-01-01,103.25,Overdue,,0.0,
BIL_007420,SUB_00209,2026-01-01,118.95,Paid,2026-01-03,0.0,
BIL_007421,SUB_04860,2025-12-01,250.66,Paid,2025-12-10,0.0,
BIL_007422,SUB_04843,2026-01-01,120.42,Overdue,,0.0,
BIL_007423,SUB_00866,2025-11-01,135.03,Paid,2025-11-03,0.0,
BIL_007424,SUB_01204,2025-11-01,325.14,Paid,2025-11-02,0.0,
BIL_007425,SUB_02072,2026-01-01,228.56,Overdue,,0.0,
BIL_007426,SUB_02317,2026-01-01,147.04,Paid,2026-01-04,44.96,Network Outage
BIL_007427,SUB_00476,2025-11-01,320.82,Overdue,,0.0,
BIL_007428,SUB_00469,2025-11-01,384.89,Paid,2025-11-04,0.0,
BIL_007429,SUB_03780,2026-01-01,62.94,Paid,2026-01-07,0.0,
BIL_007430,SUB_01199,2025-11-01,176.74,Paid,2025-11-15,0.0,
BIL_007431,SUB_02504,2025-11-01,176.44,Partial,2025-11-06,0.0,
BIL_007432,SUB_01831,2025-12-01,165.6,Paid,2025-12-10,0.0,
BIL_007433,SUB_02393,2026-01-01,171.23,Partial,2026-01-20,0.0,
BIL_007434,SUB_00661,2025-12-01,334.08,Paid,2025-12-10,0.0,
BIL_007435,SUB_03320,2026-01-01,117.14,Paid,2026-01-15,0.0,
BIL_007436,SUB_03681,2026-01-01,188.54,Paid,2026-01-06,0.0,
BIL_007437,SUB_03464,2025-11-01,110.58,Paid,2025-11-15,0.0,
BIL_007438,SUB_03294,2026-01-01,176.48,Paid,2026-01-04,0.0,
BIL_007439,SUB_03654,2025-12-01,165.28,Partial,2025-12-20,0.0,
BIL_007440,SUB_01246,2026-01-01,383.92,Partial,2026-01-11,0.0,
BIL_007441,SUB_04834,2026-01-01,345.94,Paid,2026-01-05,0.0,
BIL_007442,SUB_02779,2025-12-01,236.14,Paid,2025-12-07,0.0,
BIL_007443,SUB_02244,2025-12-01,148.78,Paid,2025-12-16,0.0,
BIL_007444,SUB_03960,2025-11-01,442.71,Paid,2025-11-03,0.0,
BIL_007445,SUB_00990,2025-12-01,109.26,Paid,2025-12-03,0.0,
BIL_007446,SUB_03463,2025-11-01,106.35,Paid,2025-11-15,0.0,
BIL_007447,SUB_01080,2025-12-01,175.33,Paid,2025-12-12,0.0,
BIL_007448,SUB_00468,2026-01-01,324.22,Paid,2026-01-02,0.0,
BIL_007449,SUB_00295,2026-01-01,279.53,Paid,2026-01-02,0.0,
BIL_007450,SUB_01887,2026-01-01,259.5,Paid,2026-01-10,0.0,
BIL_007451,SUB_02866,2025-12-01,127.33,Partial,2025-12-17,0.0,
BIL_007452,SUB_03766,2026-01-01,154.84,Paid,2026-01-04,0.0,
BIL_007453,SUB_00162,2025-11-01,158.69,Paid,2025-11-12,0.0,
BIL_007454,SUB_04384,2025-11-01,530.32,Paid,2025-11-04,0.0,
BIL_007455,SUB_03035,2026-01-01,119.67,Paid,2026-01-13,0.0,
BIL_007456,SUB_02560,2025-11-01,310.1,Paid,2025-11-02,0.0,
BIL_007457,SUB_04790,2025-12-01,145.59,Paid,2025-12-07,0.0,
BIL_007458,SUB_01448,2025-12-01,102.48,Paid,2025-12-07,0.0,
BIL_007459,SUB_02081,2025-11-01,127.44,Paid,2025-11-03,0.0,
BIL_007460,SUB_00138,2025-11-01,165.08,Paid,2025-11-04,0.0,
BIL_007461,SUB_04999,2026-01-01,352.49,Paid,2026-01-08,0.0,
BIL_007462,SUB_03647,2025-12-01,481.01,Paid,2025-12-14,0.0,
BIL_007463,SUB_03226,2025-11-01,67.71,Paid,2025-11-03,0.0,
BIL_007464,SUB_01916,2026-01-01,376.2,Paid,2026-01-05,0.0,
BIL_007465,SUB_03052,2025-12-01,307.71,Paid,2025-12-02,0.0,
BIL_007466,SUB_03827,2025-11-01,145.26,Paid,2025-11-15,0.0,
BIL_007467,SUB_01731,2025-11-01,114.1,Partial,2025-11-21,0.0,
BIL_007468,SUB_03751,2026-01-01,138.79,Paid,2026-01-06,0.0,
BIL_007469,SUB_03128,2025-12-01,151.39,Paid,2025-12-05,0.0,
BIL_007470,SUB_02930,2025-12-01,172.83,Paid,2025-12-09,0.0,
BIL_007471,SUB_00365,2026-01-01,151.23,Paid,2026-01-08,0.0,
BIL_007472,SUB_00007,2025-12-01,197.96,Paid,2025-12-10,0.0,
BIL_007473,SUB_04994,2025-12-01,351.85,Paid,2025-12-04,0.0,
BIL_007474,SUB_01113,2025-11-01,211.66,Paid,2025-11-04,0.0,
BIL_007475,SUB_01882,2026-01-01,205.8,Paid,2026-01-16,0.0,
BIL_007476,SUB_02665,2025-11-01,170.04,Paid,2025-11-04,0.0,
BIL_007477,SUB_02321,2025-12-01,276.89,Partial,2025-12-26,0.0,
BIL_007478,SUB_00659,2025-11-01,367.7,Paid,2025-11-07,0.0,
BIL_007479,SUB_00128,2025-11-01,140.55,Paid,2025-11-15,0.0,
BIL_007480,SUB_03419,2025-12-01,440.98,Paid,2025-12-02,0.0,
BIL_007481,SUB_01497,2026-01-01,148.73,Paid,2026-01-16,0.0,
BIL_007482,SUB_04553,2026-01-01,142.91,Paid,2026-01-09,0.0,
BIL_007483,SUB_00817,2025-12-01,237.25,Paid,2025-12-09,0.0,
BIL_007484,SUB_04979,2025-12-01,164.59,Paid,2025-12-13,0.0,
BIL_007485,SUB_00758,2025-12-01,153.83,Overdue,,0.0,
BIL_007486,SUB_04508,2025-12-01,140.25,Paid,2025-12-04,0.0,
BIL_007487,SUB_00177,2026-01-01,226.64,Paid,2026-01-16,0.0,
BIL_007488,SUB_04138,2025-12-01,103.48,Paid,2025-12-10,0.0,
BIL_007489,SUB_01016,2025-11-01,370.5,Paid,2025-11-13,0.0,
BIL_007490,SUB_00268,2025-12-01,135.14,Paid,2025-12-07,0.0,
BIL_007491,SUB_00430,2026-01-01,568.7,Paid,2026-01-02,0.0,
BIL_007492,SUB_00857,2025-11-01,161.74,Overdue,,0.0,
BIL_007493,SUB_01249,2026-01-01,69.14,Paid,2026-01-11,0.0,
BIL_007494,SUB_03284,2025-12-01,308.06,Partial,2025-12-16,0.0,
BIL_007495,SUB_02805,2025-11-01,246.25,Paid,2025-11-16,0.0,
BIL_007496,SUB_00675,2025-12-01,366.91,Paid,2025-12-12,85.88,Billing Error
BIL_007497,SUB_01264,2025-12-01,257.99,Paid,2025-12-05,0.0,
BIL_007498,SUB_04815,2026-01-01,144.83,Partial,2026-01-17,0.0,
BIL_007499,SUB_02242,2025-12-01,139.8,Partial,2025-12-08,0.0,
BIL_007500,SUB_03691,2026-01-01,137.23,Paid,2026-01-05,0.0,
BIL_007501,SUB_00178,2025-12-01,355.12,Partial,2025-12-19,0.0,
BIL_007502,SUB_01069,2025-12-01,125.98,Paid,2025-12-10,0.0,
BIL_007503,SUB_00679,2025-11-01,120.86,Paid,2025-11-12,0.0,
BIL_007504,SUB_03174,2025-11-01,338.1,Paid,2025-11-03,0.0,
BIL_007505,SUB_01690,2025-12-01,496.41,Paid,2025-12-06,0.0,
BIL_007506,SUB_04224,2025-12-01,268.01,Paid,2025-12-15,0.0,
BIL_007507,SUB_03606,2026-01-01,293.6,Overdue,,0.0,
BIL_007508,SUB_02157,2025-11-01,108.13,Paid,2025-11-14,0.0,
BIL_007509,SUB_04426,2025-12-01,241.76,Paid,2025-12-11,0.0,
BIL_007510,SUB_02786,2025-12-01,111.4,Overdue,,0.0,
BIL_007511,SUB_03380,2026-01-01,158.59,Paid,2026-01-04,0.0,
BIL_007512,SUB_01057,2026-01-01,187.44,Paid,2026-01-03,0.0,
BIL_007513,SUB_00148,2025-12-01,90.66,Paid,2025-12-02,0.0,
BIL_007514,SUB_00895,2026-01-01,289.38,Overdue,,0.0,
BIL_007515,SUB_02407,2025-11-01,195.22,Pending,,0.0,
BIL_007516,SUB_04630,2025-12-01,125.11,Paid,2025-12-14,0.0,
BIL_007517,SUB_03784,2025-12-01,260.1,Pending,,0.0,
BIL_007518,SUB_01231,2025-11-01,152.54,Paid,2025-11-08,0.0,
BIL_007519,SUB_02789,2025-12-01,341.32,Paid,2025-12-07,0.0,
BIL_007520,SUB_04501,2025-12-01,134.36,Overdue,,0.0,
BIL_007521,SUB_01815,2025-12-01,346.47,Paid,2025-12-02,0.0,
BIL_007522,SUB_00624,2025-12-01,234.47,Paid,2025-12-03,0.0,
BIL_007523,SUB_00764,2025-11-01,335.18,Paid,2025-11-13,0.0,
BIL_007524,SUB_02032,2026-01-01,138.47,Overdue,,0.0,
BIL_007525,SUB_00061,2025-12-01,426.46,Overdue,,0.0,
BIL_007526,SUB_04937,2025-12-01,353.66,Paid,2025-12-11,0.0,
BIL_007527,SUB_00122,2025-12-01,104.37,Paid,2025-12-13,0.0,
BIL_007528,SUB_04747,2025-11-01,330.71,Paid,2025-11-10,0.0,
BIL_007529,SUB_01349,2025-12-01,268.63,Paid,2025-12-11,0.0,
BIL_007530,SUB_03605,2025-11-01,494.52,Partial,2025-11-26,0.0,
BIL_007531,SUB_03948,2025-11-01,294.48,Pending,,0.0,
BIL_007532,SUB_04148,2025-11-01,218.07,Overdue,,0.0,
BIL_007533,SUB_02979,2025-12-01,482.87,Overdue,,0.0,
BIL_007534,SUB_02369,2025-12-01,352.86,Paid,2025-12-10,0.0,
BIL_007535,SUB_03361,2026-01-01,537.24,Overdue,,0.0,
BIL_007536,SUB_03198,2025-12-01,94.19,Paid,2025-12-13,0.0,
BIL_007537,SUB_01622,2025-11-01,453.67,Overdue,,0.0,
BIL_007538,SUB_04939,2025-12-01,371.61,Paid,2025-12-04,0.0,
BIL_007539,SUB_03465,2026-01-01,223.9,Paid,2026-01-13,0.0,
BIL_007540,SUB_04843,2026-01-01,83.4,Paid,2026-01-16,0.0,
BIL_007541,SUB_03212,2025-11-01,495.31,Overdue,,0.0,
BIL_007542,SUB_04803,2026-01-01,128.11,Paid,2026-01-05,0.0,
BIL_007543,SUB_03302,2025-12-01,271.3,Partial,2025-12-11,0.0,
BIL_007544,SUB_02150,2025-11-01,163.38,Partial,2025-11-18,0.0,
BIL_007545,SUB_00983,2026-01-01,491.34,Overdue,,0.0,
BIL_007546,SUB_03866,2026-01-01,175.46,Partial,2026-01-24,0.0,
BIL_007547,SUB_01150,2026-01-01,174.09,Paid,2026-01-13,0.0,
BIL_007548,SUB_02555,2025-12-01,231.33,Paid,2025-12-04,0.0,
BIL_007549,SUB_01117,2025-11-01,156.8,Paid,2025-11-04,0.0,
BIL_007550,SUB_04232,2025-11-01,134.73,Paid,2025-11-16,0.0,
BIL_007551,SUB_00237,2026-01-01,133.48,Paid,2026-01-02,0.0,
BIL_007552,SUB_01496,2025-11-01,517.99,Paid,2025-11-11,0.0,
BIL_007553,SUB_04764,2025-12-01,136.66,Paid,2025-12-06,0.0,
BIL_007554,SUB_04911,2026-01-01,225.87,Overdue,,0.0,
BIL_007555,SUB_03822,2025-11-01,303.74,Paid,2025-11-05,0.0,
BIL_007556,SUB_02510,2025-11-01,180.32,Paid,2025-11-09,0.0,
BIL_007557,SUB_01847,2026-01-01,81.44,Paid,2026-01-13,0.0,
BIL_007558,SUB_00904,2026-01-01,139.55,Paid,2026-01-16,0.0,
BIL_007559,SUB_04974,2025-12-01,151.96,Paid,2025-12-04,0.0,
BIL_007560,SUB_02688,2025-11-01,172.59,Paid,2025-11-03,0.0,
BIL_007561,SUB_02321,2025-12-01,250.5,Paid,2025-12-16,0.0,
BIL_007562,SUB_02728,2025-12-01,181.48,Paid,2025-12-04,0.0,
BIL_007563,SUB_03931,2025-12-01,302.2,Partial,2025-12-25,0.0,
BIL_007564,SUB_01821,2026-01-01,165.2,Paid,2026-01-13,0.0,
BIL_007565,SUB_02747,2026-01-01,114.99,Paid,2026-01-08,0.0,
BIL_007566,SUB_03468,2025-12-01,231.05,Paid,2025-12-04,0.0,
BIL_007567,SUB_03473,2026-01-01,367.32,Paid,2026-01-14,0.0,
BIL_007568,SUB_04216,2025-12-01,108.36,Paid,2025-12-04,0.0,
BIL_007569,SUB_01758,2025-12-01,371.42,Pending,,0.0,
BIL_007570,SUB_04816,2025-12-01,106.51,Paid,2025-12-12,0.0,
BIL_007571,SUB_00213,2025-12-01,106.67,Pending,,0.0,
BIL_007572,SUB_00935,2026-01-01,296.75,Paid,2026-01-04,0.0,
BIL_007573,SUB_00966,2025-12-01,251.12,Paid,2025-12-14,0.0,
BIL_007574,SUB_02456,2025-11-01,289.58,Overdue,,0.0,
BIL_007575,SUB_02328,2026-01-01,82.57,Overdue,,0.0,
BIL_007576,SUB_02263,2025-11-01,300.9,Paid,2025-11-07,0.0,
BIL_007577,SUB_00372,2025-11-01,244.49,Paid,2025-11-06,0.0,
BIL_007578,SUB_04042,2025-11-01,212.53,Paid,2025-11-15,0.0,
BIL_007579,SUB_00870,2025-11-01,197.31,Paid,2025-11-06,40.28,Complaint Resolution
BIL_007580,SUB_00414,2025-11-01,54.89,Paid,2025-11-09,0.0,
BIL_007581,SUB_01719,2025-11-01,345.83,Paid,2025-11-06,0.0,
BIL_007582,SUB_00681,2025-12-01,362.38,Overdue,,0.0,
BIL_007583,SUB_01776,2026-01-01,466.56,Paid,2026-01-02,0.0,
BIL_007584,SUB_04960,2025-12-01,59.28,Paid,2025-12-09,0.0,
BIL_007585,SUB_03928,2026-01-01,108.59,Pending,,0.0,
BIL_007586,SUB_01308,2025-12-01,260.52,Paid,2025-12-04,0.0,
BIL_007587,SUB_01191,2025-11-01,290.45,Paid,2025-11-11,0.0,
BIL_007588,SUB_01346,2025-12-01,85.54,Paid,2025-12-14,0.0,
BIL_007589,SUB_03229,2025-11-01,300.08,Paid,2025-11-16,0.0,
BIL_007590,SUB_00490,2025-11-01,170.77,Partial,2025-11-14,0.0,
BIL_007591,SUB_03411,2026-01-01,229.45,Paid,2026-01-10,0.0,
BIL_007592,SUB_04213,2026-01-01,305.23,Partial,2026-01-15,0.0,
BIL_007593,SUB_03812,2025-12-01,262.66,Paid,2025-12-06,0.0,
BIL_007594,SUB_00349,2025-12-01,225.11,Pending,,0.0,
BIL_007595,SUB_02343,2026-01-01,316.35,Paid,2026-01-08,0.0,
BIL_007596,SUB_02047,2025-11-01,61.18,Paid,2025-11-10,0.0,
BIL_007597,SUB_04836,2025-11-01,253.19,Paid,2025-11-06,0.0,
BIL_007598,SUB_04126,2026-01-01,202.57,Paid,2026-01-02,0.0,
BIL_007599,SUB_04987,2026-01-01,154.17,Paid,2026-01-06,0.0,
BIL_007600,SUB_04473,2025-11-01,246.09,Paid,2025-11-09,0.0,
BIL_007601,SUB_03537,2025-12-01,364.52,Paid,2025-12-11,0.0,
BIL_007602,SUB_01998,2026-01-01,407.48,Paid,2026-01-03,0.0,
BIL_007603,SUB_02995,2026-01-01,142.94,Paid,2026-01-15,0.0,
BIL_007604,SUB_03895,2025-12-01,258.52,Paid,2025-12-08,0.0,
BIL_007605,SUB_01587,2025-11-01,126.85,Paid,2025-11-10,0.0,
BIL_007606,SUB_03441,2025-12-01,61.59,Paid,2025-12-12,0.0,
BIL_007607,SUB_00816,2025-11-01,223.01,Paid,2025-11-10,0.0,
BIL_007608,SUB_02941,2025-12-01,208.47,Paid,2025-12-15,0.0,
BIL_007609,SUB_02861,2026-01-01,152.65,Paid,2026-01-08,0.0,
BIL_007610,SUB_00550,2025-12-01,200.47,Partial,2025-12-23,0.0,
BIL_007611,SUB_02165,2025-12-01,39.71,Partial,2025-12-08,0.0,
BIL_007612,SUB_03358,2025-12-01,59.13,Pending,,0.0,
BIL_007613,SUB_02535,2025-12-01,194.63,Paid,2025-12-05,0.0,
BIL_007614,SUB_02278,2025-12-01,509.52,Overdue,,0.0,
BIL_007615,SUB_02979,2025-11-01,494.95,Paid,2025-11-05,0.0,
BIL_007616,SUB_00609,2025-12-01,518.02,Paid,2025-12-16,0.0,
BIL_007617,SUB_02256,2025-11-01,193.62,Paid,2025-11-03,0.0,
BIL_007618,SUB_04993,2025-12-01,232.22,Paid,2025-12-04,0.0,
BIL_007619,SUB_04240,2025-12-01,289.53,Overdue,,0.0,
BIL_007620,SUB_00994,2026-01-01,84.9,Pending,,0.0,
BIL_007621,SUB_01760,2025-11-01,194.25,Paid,2025-11-07,0.0,
BIL_007622,SUB_00494,2025-11-01,76.69,Paid,2025-11-08,0.0,
BIL_007623,SUB_01626,2026-01-01,177.5,Paid,2026-01-11,0.0,
BIL_007624,SUB_03685,2026-01-01,296.8,Paid,2026-01-02,0.0,
BIL_007625,SUB_03477,2025-12-01,453.44,Overdue,,0.0,
BIL_007626,SUB_04759,2026-01-01,204.42,Overdue,,0.0,
BIL_007627,SUB_04439,2025-11-01,165.92,Overdue,,0.0,
BIL_007628,SUB_03524,2025-11-01,374.53,Paid,2025-11-12,0.0,
BIL_007629,SUB_03492,2025-12-01,432.57,Paid,2025-12-09,0.0,
BIL_007630,SUB_03929,2025-12-01,77.95,Paid,2025-12-16,0.0,
BIL_007631,SUB_02885,2025-11-01,159.14,Paid,2025-11-07,0.0,
BIL_007632,SUB_02948,2025-11-01,271.52,Paid,2025-11-16,0.0,
BIL_007633,SUB_00918,2025-12-01,62.92,Paid,2025-12-10,0.0,
BIL_007634,SUB_03820,2025-12-01,193.6,Paid,2025-12-03,0.0,
BIL_007635,SUB_00217,2026-01-01,137.46,Paid,2026-01-12,0.0,
BIL_007636,SUB_03577,2025-12-01,62.3,Overdue,,0.0,
BIL_007637,SUB_04572,2025-12-01,88.77,Paid,2025-12-04,0.0,
BIL_007638,SUB_04390,2025-11-01,315.66,Paid,2025-11-16,0.0,
BIL_007639,SUB_01114,2025-12-01,351.23,Paid,2025-12-06,0.0,
BIL_007640,SUB_03165,2026-01-01,231.24,Paid,2026-01-14,0.0,
BIL_007641,SUB_02373,2026-01-01,229.88,Paid,2026-01-02,0.0,
BIL_007642,SUB_01614,2025-12-01,487.6,Paid,2025-12-06,0.0,
BIL_007643,SUB_01486,2026-01-01,107.17,Paid,2026-01-09,0.0,
BIL_007644,SUB_04587,2025-11-01,296.37,Paid,2025-11-11,0.0,
BIL_007645,SUB_04969,2025-12-01,90.97,Overdue,,0.0,
BIL_007646,SUB_03341,2025-12-01,270.64,Paid,2025-12-04,0.0,
BIL_007647,SUB_03759,2025-11-01,145.15,Paid,2025-11-07,0.0,
BIL_007648,SUB_02771,2026-01-01,202.07,Paid,2026-01-03,0.0,
BIL_007649,SUB_00612,2025-12-01,128.27,Pending,,0.0,
BIL_007650,SUB_00261,2025-11-01,146.35,Paid,2025-11-06,0.0,
BIL_007651,SUB_00520,2026-01-01,447.13,Paid,2026-01-06,0.0,
BIL_007652,SUB_02687,2025-11-01,370.66,Paid,2025-11-14,0.0,
BIL_007653,SUB_00282,2026-01-01,175.08,Paid,2026-01-06,0.0,
BIL_007654,SUB_04304,2025-12-01,222.62,Paid,2025-12-07,0.0,
BIL_007655,SUB_00726,2025-11-01,103.79,Paid,2025-11-13,0.0,
BIL_007656,SUB_00929,2026-01-01,335.55,Paid,2026-01-04,0.0,
BIL_007657,SUB_04825,2025-12-01,187.74,Paid,2025-12-11,0.0,
BIL_007658,SUB_01998,2025-12-01,357.68,Paid,2025-12-05,0.0,
BIL_007659,SUB_00889,2025-11-01,119.36,Paid,2025-11-12,0.0,
BIL_007660,SUB_04888,2025-12-01,224.21,Paid,2025-12-13,0.0,
BIL_007661,SUB_03739,2026-01-01,122.41,Paid,2026-01-15,0.0,
BIL_007662,SUB_03454,2026-01-01,181.37,Partial,2026-01-14,0.0,
BIL_007663,SUB_02425,2026-01-01,173.0,Partial,2026-01-14,0.0,
BIL_007664,SUB_00420,2025-12-01,194.13,Paid,2025-12-04,0.0,
BIL_007665,SUB_01055,2026-01-01,368.53,Paid,2026-01-10,0.0,
BIL_007666,SUB_00533,2025-12-01,135.49,Paid,2025-12-09,0.0,
BIL_007667,SUB_03873,2025-11-01,205.39,Paid,2025-11-05,0.0,
BIL_007668,SUB_04956,2026-01-01,428.42,Partial,2026-01-12,0.0,
BIL_007669,SUB_00423,2026-01-01,94.79,Paid,2026-01-13,0.0,
BIL_007670,SUB_02295,2025-12-01,151.19,Paid,2025-12-12,0.0,
BIL_007671,SUB_01205,2026-01-01,250.4,Pending,,0.0,
BIL_007672,SUB_00829,2025-11-01,121.34,Paid,2025-11-13,0.0,
BIL_007673,SUB_01488,2026-01-01,128.65,Paid,2026-01-08,0.0,
BIL_007674,SUB_04369,2025-11-01,219.95,Paid,2025-11-03,0.0,
BIL_007675,SUB_01673,2025-11-01,300.66,Paid,2025-11-08,0.0,
BIL_007676,SUB_04312,2026-01-01,130.71,Paid,2026-01-13,0.0,
BIL_007677,SUB_00449,2025-11-01,104.48,Paid,2025-11-15,0.0,
BIL_007678,SUB_03343,2025-12-01,253.09,Paid,2025-12-14,0.0,
BIL_007679,SUB_00898,2025-11-01,439.56,Paid,2025-11-04,0.0,
BIL_007680,SUB_03161,2026-01-01,323.45,Overdue,,0.0,
BIL_007681,SUB_04712,2026-01-01,337.37,Overdue,,0.0,
BIL_007682,SUB_02558,2025-11-01,143.43,Paid,2025-11-02,0.0,
BIL_007683,SUB_03579,2025-12-01,307.73,Pending,,0.0,
BIL_007684,SUB_04310,2025-12-01,238.19,Paid,2025-12-03,0.0,
BIL_007685,SUB_00262,2025-12-01,76.41,Paid,2025-12-16,0.0,
BIL_007686,SUB_01092,2025-12-01,165.97,Paid,2025-12-11,0.0,
BIL_007687,SUB_00677,2025-11-01,109.91,Paid,2025-11-13,0.0,
BIL_007688,SUB_01251,2025-12-01,297.63,Paid,2025-12-12,0.0,
BIL_007689,SUB_01669,2026-01-01,105.26,Paid,2026-01-11,0.0,
BIL_007690,SUB_00997,2025-12-01,138.78,Paid,2025-12-13,0.0,
BIL_007691,SUB_04807,2025-12-01,183.29,Overdue,,0.0,
BIL_007692,SUB_00385,2026-01-01,127.52,Paid,2026-01-10,0.0,
BIL_007693,SUB_00743,2026-01-01,226.82,Partial,2026-01-11,0.0,
BIL_007694,SUB_00437,2026-01-01,102.33,Paid,2026-01-04,0.0,
BIL_007695,SUB_04115,2025-11-01,100.54,Paid,2025-11-13,0.0,
BIL_007696,SUB_03379,2026-01-01,115.1,Paid,2026-01-12,0.0,
BIL_007697,SUB_01144,2025-11-01,380.21,Paid,2025-11-06,0.0,
BIL_007698,SUB_04153,2025-12-01,187.63,Paid,2025-12-16,0.0,
BIL_007699,SUB_00224,2025-12-01,238.86,Paid,2025-12-04,0.0,
BIL_007700,SUB_04665,2026-01-01,137.11,Paid,2026-01-02,62.53,Complaint Resolution
BIL_007701,SUB_00590,2026-01-01,226.98,Paid,2026-01-14,0.0,
BIL_007702,SUB_01114,2025-11-01,381.63,Paid,2025-11-15,0.0,
BIL_007703,SUB_02386,2025-11-01,157.54,Overdue,,0.0,
BIL_007704,SUB_01722,2026-01-01,106.07,Paid,2026-01-04,0.0,
BIL_007705,SUB_03874,2025-11-01,156.67,Pending,,0.0,
BIL_007706,SUB_00358,2026-01-01,228.16,Paid,2026-01-08,0.0,
BIL_007707,SUB_04133,2025-11-01,347.56,Overdue,,0.0,
BIL_007708,SUB_03503,2025-12-01,287.47,Overdue,,0.0,
BIL_007709,SUB_00864,2025-12-01,447.79,Paid,2025-12-14,0.0,
BIL_007710,SUB_01637,2025-11-01,261.93,Pending,,0.0,
BIL_007711,SUB_03587,2025-12-01,93.35,Paid,2025-12-09,0.0,
BIL_007712,SUB_00984,2025-12-01,228.02,Paid,2025-12-03,0.0,
BIL_007713,SUB_00055,2025-12-01,242.44,Paid,2025-12-12,0.0,
BIL_007714,SUB_04527,2025-11-01,124.83,Paid,2025-11-14,0.0,
BIL_007715,SUB_00822,2026-01-01,201.07,Paid,2026-01-16,0.0,
BIL_007716,SUB_04125,2025-11-01,143.51,Paid,2025-11-02,0.0,
BIL_007717,SUB_02718,2025-11-01,98.73,Paid,2025-11-13,0.0,
BIL_007718,SUB_04611,2026-01-01,487.6,Paid,2026-01-10,0.0,
BIL_007719,SUB_03680,2025-12-01,136.67,Paid,2025-12-11,0.0,
BIL_007720,SUB_00558,2026-01-01,366.62,Paid,2026-01-08,0.0,
BIL_007721,SUB_01196,2025-12-01,240.61,Overdue,,0.0,
BIL_007722,SUB_02033,2025-12-01,371.75,Paid,2025-12-10,0.0,
BIL_007723,SUB_03474,2025-12-01,108.3,Paid,2025-12-16,0.0,
BIL_007724,SUB_04895,2025-12-01,181.19,Partial,2025-12-06,0.0,
BIL_007725,SUB_04328,2025-11-01,181.25,Paid,2025-11-09,0.0,
BIL_007726,SUB_03813,2026-01-01,108.06,Overdue,,17.61,Billing Error
BIL_007727,SUB_01465,2026-01-01,151.31,Paid,2026-01-07,0.0,
BIL_007728,SUB_00852,2025-11-01,325.61,Pending,,0.0,
BIL_007729,SUB_02429,2026-01-01,233.55,Paid,2026-01-10,0.0,
BIL_007730,SUB_02748,2025-11-01,340.21,Overdue,,0.0,
BIL_007731,SUB_02676,2026-01-01,94.4,Paid,2026-01-14,0.0,
BIL_007732,SUB_04263,2026-01-01,204.77,Paid,2026-01-10,0.0,
BIL_007733,SUB_03142,2026-01-01,349.63,Paid,2026-01-15,0.0,
BIL_007734,SUB_01925,2026-01-01,181.74,Paid,2026-01-15,0.0,
BIL_007735,SUB_02963,2026-01-01,69.14,Paid,2026-01-13,0.0,
BIL_007736,SUB_03064,2025-12-01,348.08,Paid,2025-12-12,0.0,
BIL_007737,SUB_01925,2026-01-01,217.15,Partial,2026-01-10,0.0,
BIL_007738,SUB_00450,2026-01-01,124.62,Paid,2026-01-07,0.0,
BIL_007739,SUB_00867,2025-11-01,215.9,Paid,2025-11-03,0.0,
BIL_007740,SUB_04898,2025-12-01,330.54,Paid,2025-12-14,0.0,
BIL_007741,SUB_01203,2026-01-01,68.53,Paid,2026-01-08,0.0,
BIL_007742,SUB_00548,2025-11-01,33.72,Overdue,,0.0,
BIL_007743,SUB_04169,2026-01-01,152.52,Partial,2026-01-11,34.68,Service Failure
BIL_007744,SUB_03062,2026-01-01,147.41,Paid,2026-01-02,0.0,
BIL_007745,SUB_03313,2025-11-01,286.92,Paid,2025-11-10,0.0,
BIL_007746,SUB_02233,2025-12-01,224.11,Partial,2025-12-06,0.0,
BIL_007747,SUB_01450,2026-01-01,568.98,Paid,2026-01-10,0.0,
BIL_007748,SUB_03774,2026-01-01,252.97,Paid,2026-01-11,79.1,Service Failure
BIL_007749,SUB_02536,2026-01-01,407.16,Paid,2026-01-09,0.0,
BIL_007750,SUB_04486,2025-12-01,212.69,Paid,2025-12-10,0.0,
BIL_007751,SUB_04517,2026-01-01,103.84,Partial,2026-01-10,0.0,
BIL_007752,SUB_02693,2025-11-01,125.44,Overdue,,0.0,
BIL_007753,SUB_03973,2026-01-01,130.13,Pending,,0.0,
BIL_007754,SUB_00108,2025-11-01,99.06,Paid,2025-11-16,0.0,
BIL_007755,SUB_00837,2026-01-01,123.48,Paid,2026-01-03,0.0,
BIL_007756,SUB_01736,2025-11-01,225.66,Paid,2025-11-03,78.83,Service Failure
BIL_007757,SUB_04793,2025-11-01,292.96,Paid,2025-11-04,0.0,
